ID,Platform,Title,Publisher,Developer,Year,Region,Edition,Language,Copies,Genres,Description,Metacritic Score,Price Estimate,Cover URL,Source Images,Data Source
VG146,Xbox 360,Kingdoms Undaunted,"Electronic Arts, 38 Studios","Electronic Arts, Big Huge Games",2012,NTSC,Standard,English,1,"Action, Adventure, RPG","Kingdoms of Amalur: Reckoning takes place in a fictional region called Faelands which is one of the Kingdom of Amalur. There the immortal Fae of the Summer lives, but immortality means only that after...",81,N/A,https://media.rawg.io/media/games/bad/bad95aa1f2edbbad2ae93981291b6560.jpg,,RAWG API
VG147,Xbox 360,Gears of War 2,Microsoft Studios,Epic Games,2008,NTSC,Standard,English,1,Shooter,"Continuation of the history of Marcus Phoenix, a soldier guarding the exoplanet Sera. the game is also a representative of the genre of military sci-fi, gameplay, it's a third-person shooter from the ...",93,N/A,https://media.rawg.io/media/games/51b/51ba5f9b280c6fec71c293fe276e24ec.jpg,,RAWG API
VG149,Xbox 360,Sky Rim,"Yuke's, Reliance Big Entertainment UK Private","Yuke's Co, Reliance Big Entertainment UK Private",2013,NTSC,Standard,English,1,"Action, Adventure, Arcade, Fighting","What the press is saying about Pacific Rim: **ARCADE SUSHI: ""Robots fighting monsters is a pretty big deal for any video game, especially when it’s done right."" - Arcade Sushi **INTOMOBILE: ""The Pacif...",44,N/A,https://media.rawg.io/media/screenshots/002/002ccc62b36bcb9c285121ac856b948b.jpg,,RAWG API
VG150,Xbox 360,Metal Gear 4: Super Solid,Konami,Kojima Productions,2010,NTSC,Standard,English,1,"Action, Adventure","The world-renowned stealth-action series returns in a new chapter hand-crafted by Hideo Kojima himself!  The year is 1974.  Join 'Snake,' (a.k.a. Big Boss), in pursuit of a mysterious armed force that...",89,N/A,https://media.rawg.io/media/games/e3b/e3ba37356de29efec5cc12ed811d4196.jpg,,RAWG API
VG151,Xbox 360,F.E.A.R. 2,Warner Bros. Interactive,"Warner Bros. Interactive, Monolith Productions",2009,NTSC,Standard,English,1,"Action, Shooter","F. E. A. R. 2: Project Origin is a first-person shooter with elements of horror, the sequel to the game F. E. A. R.

The game has an abundance of scenes of violence and anatomically detailed images of...",79,N/A,https://media.rawg.io/media/games/d1d/d1dd46e2ef7f8a1ee946d3ab779c3754.jpg,,RAWG API
VG152,Xbox 360,Viva Pinata,"Microsoft Studios, Krome Studios","Rare, Microsoft Game Studios",2007,NTSC,Standard,English,1,"Strategy, Simulation, Family","Viva Pinata is a life simulation game developed by Rare in 2006. ###Plot The action unfolds at the Pinata island, which is a deserted garden full of pinata citizens and disruptive interlopers. This ga...",81,N/A,https://media.rawg.io/media/screenshots/001/001003a4a5f2fd8d2c8c3949592c34cf.jpg,,RAWG API
VG153,Xbox 360,Karaoke Revolution Glee,Konami,Hijinx Studios,2011,NTSC,Volume 3,English,1,,"The hit franchise returns with the largest lineup of all-new show hits
and music performances to date. Karaoke Revolution Glee: Volume 3 boasts
up to 35 chart-topping tunes, filled with the show’s mai...",N/A,N/A,https://media.rawg.io/media/screenshots/ee1/ee1dae4679e44249684aaec6204185ad.jpg,,RAWG API
VG154,Xbox 360,Halo: Reach,Microsoft Studios,Bungie,2010,NTSC,Standard,English,1,Shooter,"Download the manual for this game by locating the game on http://marketplace.xbox.com and selecting “See Game Manual"". From the beginning, you know the end. Halo: Reach. Fall 2010. There are no refund...",91,N/A,https://media.rawg.io/media/games/045/0457f748c9492261ccb46147edf9c761.jpg,,RAWG API
VG155,Xbox 360,Final Fantasy XIII-2,Square Enix,"Square Enix, ブロードメディアGC株式会社",2011,NTSC,Standard,English,1,RPG,"Final Fantasy XIII-2 is a Japanese role-playing game, a direct sequel to 2009 title Final Fantasy XIII and the third installment in Fabula Nova Crystallis subseries. ###Plot The game takes place three...",N/A,N/A,https://media.rawg.io/media/games/c6f/c6fc62de480c614fed2b88df0155cdcd.jpg,,RAWG API
VG156,Xbox 360,Unreal Tournament III,Midway Home Entertainment,"Epic Games, Midway Home Entertainment",2007,NTSC,Standard,English,1,"Action, Shooter","The Titan Pack gives players a substantial amount of enhanced features and new content, including many original environments, new gametypes, the namesake Titan mutator, powerful deployables and weap...",83,N/A,https://media.rawg.io/media/games/9e3/9e3f90e9d012bbf3f6bfa91be67d7572.jpg,,RAWG API
VG157,Xbox,Max Payne 2: The Fall of Max Payne,Rockstar Games,Remedy Entertainment,2003,NTSC,Standard,English,1,"Action, Shooter","Max Payne 2: The Fall of Max Payne is a third-person shooter, serving as a direct sequel to the first game. The player follows the story of an NYPD detective, tasked with resolving crimes and answerin...",80,N/A,https://media.rawg.io/media/games/6fd/6fd971ffa72faa1758960d25ef6196bc.jpg,,RAWG API
VG158,Xbox 360,Fallout 3: Game of the Year Edition,Bethesda Softworks,Bethesda Game Studios,2009,NTSC,Game of the Year Edition,English,1,"Action, RPG","Fallout 3: GOTY edition is an open-world role-playing game developed by Bethesda Game Studios. It is the fifth installment in the series and is the first 3D and real-time combat game in it.

The gam...",91,N/A,https://media.rawg.io/media/games/e53/e5372e767149bc88106e1da0ae7e9104.jpg,,RAWG API
VG159,PlayStation 3,Metal Gear Solid 4: Guns of the Patriots,Konami,Kojima Productions,2008,NTSC,Limited Edition,English,1,"Action, Shooter",Metal Gear Solid 4: Guns of the Patriots is a stealth-action third-person game developed by Kojima Productions. It is the fourth major installment in the series. It was marketed as the last game in th...,94,N/A,https://media.rawg.io/media/games/b27/b27eea9f8df280799b357b320f01211c.jpg,,RAWG API
VG160,PlayStation 3,MotorStorm: Pacific Rift,Sony Computer Entertainment,"Sony Interactive Entertainment, Evolution Studios",2008,NTSC,Standard,English,1,"Racing, Arcade","It’s time to take to the starting grid again as the MotorStorm® festival heads to the tropics. MotorStorm® wowed racing fans with its heady formula of brutal, unpredictable off-road racing, festival v...",82,N/A,https://media.rawg.io/media/games/9e7/9e7a999efff7b40bcb635ac7934d6941.jpg,,RAWG API
VG161,PlayStation 3,Haze,Ubisoft Entertainment,"Ubisoft, Free Radical Design",2008,NTSC,Standard,English,1,"Action, Shooter","Free yourself from the manipulative grip of the Mantel Corporation as you unravel the conspiracy you have become entangled in. Haze™, the new AAA shooter from Ubisoft and Free Radical, puts players in...",55,N/A,https://media.rawg.io/media/games/6b9/6b9a621238888d6c1786543301447a38.jpg,,RAWG API
VG162,PlayStation 3,inFamous,Sony Computer Entertainment,Sucker Punch Productions,2009,NTSC,Standard,English,1,Action,This game lets you become a superhero in an open-world soapbox and features comic-book stylized cutscenes to underscore the superhero theme. The game is set in a fictional megapolis called the Empire ...,85,N/A,https://media.rawg.io/media/games/6e3/6e3e83ce5ccb49be4c74f987c1f8ed3d.jpg,,RAWG API
VG163,PlayStation 3,Soilcalipr,,,,NTSC,Standard,English,1,,,,,,,
VG164,PlayStation 3,Valkyria Chronicles,SEGA,SEGA,2008,NTSC,Standard,English,1,"Action, RPG, Strategy",Valkyria Chronicles takes place during the early period of World War II in a fictional region which is in Europa. The peaceful nation of Gallia is attacked by East European Imperial Alliance because o...,85,N/A,https://media.rawg.io/media/games/0d4/0d4e5446db732e2fcce34d1dcb4dd914.jpg,,RAWG API
VG165,PlayStation 3,The Force Unleashed,"THQ, LucasArts Entertainment","Aspyr Media, LucasArts Entertainment",2008,NTSC,Standard,English,1,"Action, Adventure","The STAR WARS® saga continues in STAR WARS®: THE FORCE UNLEASHED™, a videogame developed by LucasArts, which casts players as Darth Vader’s “Secret Apprentice” and promises to unveil new revelations a...",69,N/A,https://media.rawg.io/media/games/932/93221053809511fde4a0c6a9fddaf558.jpg,,RAWG API
VG166,PlayStation 3,Gran Turismo 5: Prologue,Sony Computer Entertainment,Polyphony Digital,2007,NTSC,Standard,English,1,"Simulation, Racing","The Racing Standard For Over 10 Years

The award-winning Gran Turismo franchise returns with its 5th installment, Gran Turismo 5 Prologue, exclusively for PLAYSTATION®3 on Blu-ray Disc & PlayStation®N...",N/A,N/A,https://media.rawg.io/media/games/7bd/7bde227a5542d9a118433057af910615.jpg,,RAWG API
VG167,PlayStation 3,MotorStorm,Sony Computer Entertainment,"Sony Interactive Entertainment, Evolution Studios",2006,NTSC,Standard,English,1,"Racing, Arcade","MotorStorm™
SURVIVE THE OFF-ROAD™
Fight your way to the finish in the world’s most brutal off-road racing event.",84,N/A,https://media.rawg.io/media/games/a6e/a6e8fbd2377e729133fcc862a0c618cf.jpg,,RAWG API
VG168,PlayStation 3,FIFA Soccer 10,Electronic Arts,Electronic Arts Canada,2007,NTSC,Standard,English,1,Sports,FIFA Soccer 08 challenges players to master the skills required to play professional soccer. The FIFA Soccer 08 next-gen gameplay engine delivers animations and ball control that is so responsive you ...,80,N/A,https://media.rawg.io/media/games/b2c/b2c5dd6f0d467ca2d04ad422a1d4c2fd.jpg,,RAWG API
VG169,PlayStation 3,Warhawk,"SCEA, Ogre Games","Incognito, Rusty Pixels",2007,NTSC,Standard,English,1,"Action, Shooter, Simulation","In Warhawk, players experience the thrill of white-knuckle aerial combat with hundreds of enemy fighters, bone-crunching armored assaults and high-intensity infantry combat in a massive, all-out war f...",84,N/A,https://media.rawg.io/media/games/a81/a8135911b5ab1d3691ed9f6b06aa3476.jpg,,RAWG API
VG170,PlayStation 3,Rainbow Six: Vegas,Ubisoft Entertainment,"Ubisoft, Ubisoft Montreal",2006,NTSC,Standard,English,1,"Action, Shooter",The sixth game in a series of action-packed books/games about special forces from the maestro of the genre Tom Clancy. The plot of the game has nothing to do with the previous parts. The story tells o...,85,N/A,https://media.rawg.io/media/games/4d3/4d36d90fd20f0c0e7e66a99fd624b03a.jpg,,RAWG API
VG171,PlayStation 3,Batman: Arkham Asylum,"Square Enix, Feral Interactive",Rocksteady Studios,2009,NTSC,Standard,English,1,Action,"Batman: Arkham Asylum as an action-adventure game developed by Rocksteady Studios. It is the first installment in the Batman: Arkham series which is based on Batman comic series.

Batman successfully ...",91,N/A,https://media.rawg.io/media/games/d56/d564ee964eb3c17892b3b35dd607f836.jpg,,RAWG API
VG173,PlayStation 3,Resident Evil 5,Capcom,Capcom,2009,NTSC,Standard,English,1,"Action, Shooter",Resident Evil 5 (also known as Biohazard 5 in Japan) is the third-person shooter with elements of a survivor-horror game. This is the fifth main installment in Capcom’s acclaimed franchise Resident Ev...,86,N/A,https://media.rawg.io/media/games/974/974342a3959981a17bdbbff2fd7f97b0.jpg,,RAWG API
VG174,PlayStation 3,Gran Turismo 5: Prologue,Sony Computer Entertainment,Polyphony Digital,2007,NTSC,Standard,English,1,"Simulation, Racing","The Racing Standard For Over 10 Years

The award-winning Gran Turismo franchise returns with its 5th installment, Gran Turismo 5 Prologue, exclusively for PLAYSTATION®3 on Blu-ray Disc & PlayStation®N...",N/A,N/A,https://media.rawg.io/media/games/7bd/7bde227a5542d9a118433057af910615.jpg,,RAWG API
VG175,PlayStation 3,MotorStorm,Sony Computer Entertainment,"Sony Interactive Entertainment, Evolution Studios",2006,NTSC,Standard,English,1,"Racing, Arcade","MotorStorm™
SURVIVE THE OFF-ROAD™
Fight your way to the finish in the world’s most brutal off-road racing event.",84,N/A,https://media.rawg.io/media/games/a6e/a6e8fbd2377e729133fcc862a0c618cf.jpg,,RAWG API
VG176,PlayStation 3,FIFA Soccer 10,Electronic Arts,Electronic Arts Canada,2007,NTSC,Standard,English,1,Sports,FIFA Soccer 08 challenges players to master the skills required to play professional soccer. The FIFA Soccer 08 next-gen gameplay engine delivers animations and ball control that is so responsive you ...,80,N/A,https://media.rawg.io/media/games/b2c/b2c5dd6f0d467ca2d04ad422a1d4c2fd.jpg,,RAWG API
VG177,PlayStation 3,Warhawk,"SCEA, Ogre Games","Incognito, Rusty Pixels",2007,NTSC,Standard,English,1,"Action, Shooter, Simulation","In Warhawk, players experience the thrill of white-knuckle aerial combat with hundreds of enemy fighters, bone-crunching armored assaults and high-intensity infantry combat in a massive, all-out war f...",84,N/A,https://media.rawg.io/media/games/a81/a8135911b5ab1d3691ed9f6b06aa3476.jpg,,RAWG API
VG178,PlayStation 3,Rainbow Six: Vegas,Ubisoft Entertainment,"Ubisoft, Ubisoft Montreal",2006,NTSC,Standard,English,1,"Action, Shooter",The sixth game in a series of action-packed books/games about special forces from the maestro of the genre Tom Clancy. The plot of the game has nothing to do with the previous parts. The story tells o...,85,N/A,https://media.rawg.io/media/games/4d3/4d36d90fd20f0c0e7e66a99fd624b03a.jpg,,RAWG API
VG179,PlayStation 3,Batman: Arkham Asylum,"Square Enix, Feral Interactive",Rocksteady Studios,2009,NTSC,Standard,English,1,Action,"Batman: Arkham Asylum as an action-adventure game developed by Rocksteady Studios. It is the first installment in the Batman: Arkham series which is based on Batman comic series.

Batman successfully ...",91,N/A,https://media.rawg.io/media/games/d56/d564ee964eb3c17892b3b35dd607f836.jpg,,RAWG API
VG181,PlayStation 3,Uncharted 2,Sony Computer Entertainment,Naughty Dog,2009,NTSC,Standard,English,1,"Action, Shooter","In Uncharted 2, as in the other Uncharted games, the hero is the adventurer and hidden treasure seeker Nathan Drake. Riddles are no less important part of the gameplay than fights, chases and travels ...",96,N/A,https://media.rawg.io/media/games/74b/74b239f6ef0216a2f66e652d54abb2e6.jpg,,RAWG API
VG182,PlayStation 3,Oblivion,"2K Games, Bethesda Softworks","Bethesda Softworks, Bethesda Game Studios",2006,NTSC,Standard,English,1,"Adventure, RPG, Indie","The Elder Scrolls IV: Oblivion is an action RPG, a part of The Elder Scrolls series, which follows TES: Morrowind and proceeds TES: Skyrim. You take on the role of a hero that needs to stop an ancient...",94,N/A,https://media.rawg.io/media/games/615/61503312a95d451198d80d9bae275f79.jpg,,RAWG API
VG183,PlayStation 3,Resistance: Fall of Man,Sony Computer Entertainment,"Sony Interactive Entertainment, Insomniac Games",2006,NTSC,Standard,English,1,"Action, Shooter","In Resistance: Fall of Man, the U.S. and Britain band together in a last-ditch effort to save Europe and Asia from a horrific scourge. In mere decades, the Chimera - a species of unknown origin propag...",86,N/A,https://media.rawg.io/media/games/6ec/6ec7f7d32d1bd0ad3484af83b1e5b6b1.jpg,,RAWG API
VG184,PlayStation 3,Resistance 2,Sony Computer Entertainment,"Sony Interactive Entertainment, Insomniac Games",2008,NTSC,Standard,English,1,"Action, Shooter",Resistance 2 is a sci-fi first-person shooter developed by Insomniac Games. It is the second part of the Resistance trilogy. ###Plot The game takes place right after the ending of Resistance: Fall of ...,87,N/A,https://media.rawg.io/media/games/76c/76c2e0c8186879e159fcd1ac72f12aa5.jpg,,RAWG API
VG185,PlayStation 3,Resident Evil,Capcom,Capcom,2002,NTSC,Standard,English,1,Action,"Resident Evil is a survival horror video game developed by Capcom Production Studio 4 and published by Capcom. Released for the GameCube video game console in 2002, it is a remake of the 1996 PlayStat...",88,N/A,https://media.rawg.io/media/games/d24/d24ceb45b267f4b69b5d51c36c9a46db.jpg,,RAWG API
